DiabetesSTDEV,Lila 1 and 10,pop 2010,Urban,LowIncomeTracts,Average of percent,Average of lower confidence limit,Average of upper confidence limit,Statelist,CONCAT
0,0,5618,0,0,8.175,6.1875,10.5,42,2406
0,0,2459,0,0,9.675,7.275,12.5125,42,2407
0,0,25434,0,0,7.2875,6.05,8.65,42,2408
1,1,2048,0,1,12.6,9.825,16,42,2409
0,0,2389,0,0,8.7375,6.5125,11.425,42,2410
0,0,169468,1,0,7.075,6.2125,8.0375,42,2411
0,0,6486,0,0,8.5875,6.675,10.8875,42,2412
0,0,100948,1,0,7.425,6.6,8.3625,42,2413
0,0,2982,0,0,9.3875,7.175,11.9625,42,2414
0,0,2329,0,0,9.7375,7.45,12.4,42,2415
0,1,10149,0,1,10.4625,8.4125,12.8125,42,2416
0,0,2355,0,0,8.3,6.0875,10.9,42,2417
1,1,13586,0,1,13.775,11.4125,16.525,42,2418
0,0,6415,0,0,8.65,6.75,10.95,42,2419
0,0,2966,0,0,8.375,6.375,10.775,42,2420
0,0,1373,0,0,7.9875,5.8125,10.5625,42,2421
1,1,9612,0,1,13,10.675,15.65,42,2422
0,0,5644,1,1,9.8,7.875,11.9625,42,2423
0,0,8347,0,0,8.3375,6.475,10.5,42,2424
0,0,14399,0,0,7.175,5.6,9.0875,42,2425
0,1,5438,1,1,10.275,8.2625,12.5625,42,2426
0,0,22438,0,0,7.6875,6.275,9.325,42,2427
1,1,2801,0,1,12.4375,9.675,15.7625,42,2428
1,0,75129,0,0,12.3,9.35,15.875,43,2429
0,0,45058,0,0,10.6,7.9875,13.8,43,2430
1,0,16489,0,1,12.875,9.75,16.725,43,2431
0,0,12876,0,1,11.2,8.125,15.0375,43,2432
0,0,123010,0,0,10.875,8.3625,13.8375,43,2433
1,0,98963,1,0,11.95,9.5125,14.75,43,2434
1,0,40716,0,1,12.5125,9.3,16.4125,43,2435
0,0,13801,0,1,10.6375,7.725,14.3375,43,2436
1,0,28522,0,0,12.1625,9.375,15.475,43,2437
1,0,57424,1,1,12.2375,9.4875,15.4875,43,2438
0,0,39105,0,0,9.6125,6.9625,13.0375,43,2439
1,0,17131,0,0,11.9625,8.925,15.6625,43,2440
0,0,32213,0,1,11.3375,8.325,15.0125,43,2441
0,0,7861,0,1,11.575,8.3625,15.55,43,2442
1,0,35662,0,1,12.275,9.1125,16.1,43,2443
1,0,52796,0,0,12.2,9.3625,15.525,43,2444
1,0,14586,0,1,12.1625,9.1,15.9,43,2445
1,0,56053,0,0,11.675,9.1375,14.7,43,2446
0,0,626681,1,0,9.475,8.2,10.9125,43,2447
1,0,11757,0,1,12.2125,9.05,16.0875,43,2448
0,0,18723,0,1,11.15,8.1875,14.85,43,2449
0,0,49666,0,0,10.875,8.05,14.4125,43,2450
1,0,38335,0,0,11.7125,9,14.975,43,2451
1,0,38413,0,0,12.0625,9.4125,15.275,43,2452
1,0,17959,0,1,12,8.75,15.9625,43,2453
0,0,41052,0,0,10.5625,8,13.6,43,2454
1,0,49683,0,0,12.15,9.5875,15.225,43,2455
0,0,29485,0,1,11.3875,8.625,14.675,43,2456
0,0,22657,0,1,10.8125,7.8125,14.625,43,2457
1,0,68831,0,0,11.6375,9.1125,14.5875,43,2458
0,0,13703,0,1,11.35,8.275,15.2375,43,2459
1,0,62544,1,0,11.8625,8.9125,15.5625,43,2460
0,0,336463,1,0,10.95,9.475,12.5875,43,2461
1,0,6819,0,1,11.7625,8.45,15.9375,43,2462
1,0,27253,0,1,12.15,9.4375,15.3875,43,2463
1,1,26026,0,1,11.8375,9.0125,15.2125,43,2464
1,0,56833,0,1,12.6875,9.925,15.9625,43,2465
1,1,18787,1,1,13.2625,10.2625,16.7625,43,2466
0,0,27769,0,0,10.4375,7.9375,13.4375,43,2467
1,0,32330,0,0,12.625,9.775,15.9875,43,2468
0,0,24690,0,1,10.925,8.0875,14.4875,43,2469
1,0,8426,0,1,11.75,8.4375,15.775,43,2470
1,0,18538,0,0,12.4125,9.0625,16.625,43,2471
1,0,11638,0,1,11.8125,8.6375,15.85,43,2472
0,0,51407,0,0,10.5875,7.9,13.875,43,2473
1,0,18244,0,1,11.6125,8.6375,15.1625,43,2474
0,0,432226,1,0,10.6875,9.1625,12.4625,43,2475
0,0,7832,0,1,11.05,8.175,14.7125,43,2476
0,0,27815,0,1,11.175,8.7,14.15,43,2477
1,0,41869,0,1,11.8875,9.075,15.3625,43,2478
0,1,12161,1,1,10.95,7.9125,14.7375,43,2479
0,0,33361,0,0,10.7375,8.1125,13.95,43,2480
1,0,48556,0,0,12.375,9.2875,16.0375,43,2481
0,0,22248,0,1,10.925,7.9625,14.5125,43,2482
0,0,98294,1,0,11.2375,9.675,12.9875,43,2483
0,0,28237,0,1,11.2875,8.5125,14.625,43,2484
0,0,30617,1,0,10.9875,8.2,14.4,43,2485
0,0,80956,0,0,10.7125,8.375,13.4375,43,2486
0,0,52266,0,0,11.3625,8.7875,14.3875,43,2487
1,0,26075,0,1,12.2375,9.3,15.7625,43,2488
0,0,11753,0,1,11.375,8.275,15.3,43,2489
1,0,44519,0,0,11.7125,8.7125,15.3125,43,2490
0,0,172331,1,0,10.1125,7.9,12.7875,43,2491
0,0,6362,0,0,11.425,8.25,15.425,43,2492
0,0,21987,0,1,10.7125,7.7,14.5,43,2493
1,0,31807,0,0,11.9875,9.3125,15.1125,43,2494
0,0,22083,0,0,11.3375,8.3875,14.925,43,2495
1,0,7915,0,1,11.6625,8.425,15.6,43,2496
1,0,5077,0,1,12.3875,8.875,16.65,43,2497
1,0,16825,0,1,11.775,8.725,15.6,43,2498
0,0,72321,1,0,10.725,8.25,13.7,43,2499
0,0,31809,0,1,11.4375,8.525,14.9,43,2500
1,0,54181,0,0,12.0625,9.1,15.575,43,2501
0,0,66283,0,0,11.0375,8.1875,14.475,43,2502
0,0,262604,1,0,9.2125,7.1375,11.6875,43,2503
0,0,22228,0,1,11.0375,7.9,14.95,43,2504
0,0,14112,0,1,10.675,7.6875,14.3625,43,2505
0,0,89889,0,0,11.2625,8.55,14.5375,43,2506
0,0,927644,1,1,11.0375,9.5625,12.6875,43,2507
0,0,19166,0,0,10.6625,7.775,14.2625,43,2508
1,0,13324,0,0,11.7875,8.7125,15.6375,43,2509
1,0,156823,1,0,13.425,11.5875,15.4125,43,2510
0,0,160645,1,0,10.6625,8.2,13.6,43,2511
0,0,61081,0,0,11.025,8.6125,13.8375,43,2512
0,0,7870,0,1,11.3875,8.35,15.2375,43,2513
1,0,18313,0,1,12.6625,9.35,16.775,43,2514
0,0,19109,0,1,10.6125,7.575,14.4375,43,2515
0,0,5548,0,1,11.525,8.2125,15.6625,43,2516
0,0,39839,0,1,10.5625,8.05,13.5875,43,2517
0,0,122979,1,0,10.75,8.6625,13.1625,43,2518
0,0,17021,0,0,10.3375,7.5625,13.775,43,2519
0,0,35021,0,1,10.875,8.2875,13.9875,43,2520
0,0,25841,0,1,11.375,8.5,14.85,43,2521
0,0,183182,1,0,8.75,6.6875,11.1875,43,2522
0,0,113993,1,0,10.05,7.5875,13.0125,43,2523
0,0,58458,0,0,10.0125,7.7625,12.7875,44,2524
0,0,14786,1,0,9.3875,6.75,12.75,44,2525
0,0,86771,0,1,9.75,7.55,12.4125,44,2526
0,0,23158,1,0,10.7625,7.9875,14.1625,44,2527
0,0,9054,0,0,10.3,7.5875,13.6125,44,2528
0,0,1901,0,0,10.2,7.175,13.9,44,2529
0,0,44911,0,0,8.9125,6.475,11.975,44,2530
0,0,28417,0,0,9.75,7.3375,12.725,44,2531
0,0,7165,0,0,9.5,6.8625,12.9,44,2532
0,0,20485,0,0,10.4625,7.7125,13.85,44,2533
0,0,74171,0,1,9.35,7.1125,12.1125,44,2534
0,0,3726,0,0,11.15,8.1625,14.85,44,2535
0,0,31861,1,0,8.175,5.9625,11.025,44,2536
0,0,310235,1,0,9.4375,7.5,11.7625,44,2537
0,0,1714773,1,0,8.5,7.4125,9.725,44,2538
0,0,10497,0,0,9.35,6.7,12.65,44,2539
0,0,641,0,0,9.7875,6.4875,13.8625,44,2540
0,0,18212,0,1,10.175,7.45,13.5,44,2541
0,0,92565,1,0,9.8,7.5875,12.425,44,2542
0,0,313166,1,0,8.8375,6.9125,11.1625,44,2543
0,0,194851,1,1,6.8625,5.175,8.9375,44,2544
0,0,9232,1,0,8.4375,6.35,10.95,44,2545
0,1,1637,0,1,11.1875,7.9375,15.2375,44,2546
0,1,7223,1,1,9.7375,6.9125,13.2625,44,2547
0,0,38106,1,1,9.5625,7.1,12.5375,44,2548
0,0,17187,0,0,10.725,8.05,14.0375,44,2549
0,0,42750,0,0,9.775,7.3375,12.75,44,2550
0,1,38066,1,1,8.8875,6.5625,11.8125,44,2551
0,0,21381,1,0,9.8125,7.2625,13.025,44,2552
0,0,13544,0,0,9.5,6.9125,12.725,44,2553
0,0,406220,1,1,8.5,6.625,10.7875,44,2554
0,0,12401,0,1,10.8375,8.1625,14.1125,44,2555
0,0,6182,0,0,10.025,7.2625,13.475,44,2556
0,0,30464,0,1,11.325,8.7125,14.4,44,2557
0,0,8062,0,1,9.7625,7.025,13.175,44,2558
0,0,35096,0,0,8.975,6.575,12.0375,44,2559
0,0,50845,0,1,9.9875,7.6625,12.7875,44,2560
0,0,7041,1,0,8.95,6.5375,12,44,2561
0,0,10752,0,0,10.125,7.4875,13.3875,44,2562
0,1,3127,0,1,10.2875,7.4,13.8875,44,2563
0,0,3320,0,0,11.1125,8.0625,14.8875,44,2564
0,1,8895,0,1,10.5125,7.6875,13.9875,44,2565
0,0,782341,1,0,7.1625,5.7,8.8625,44,2566
0,0,3057,0,1,10.6125,7.6375,14.3,44,2567
0,0,20874,0,0,10.625,8.0625,13.7625,44,2568
0,0,108472,0,0,8.65,6.55,11.15,44,2569
0,0,13974,0,1,10.25,7.4875,13.725,44,2570
0,1,4087,0,1,8.175,5.725,11.3375,44,2571
0,0,38437,1,0,10.175,7.4625,13.5125,44,2572
0,0,75388,1,0,7.675,5.7,10.175,44,2573
1,0,1505,0,1,11.7375,8.4625,15.7625,44,2574
0,0,4375,1,0,9.5125,6.775,12.9625,44,2575
0,0,3719,0,0,9.8125,6.9375,13.325,44,2576
0,0,6059,0,1,10.225,7.4875,13.6625,44,2577
0,0,2398,0,1,9.75,6.8375,13.45,44,2578
0,1,6703,1,1,8.475,6.0625,11.5875,44,2579
0,0,2368139,1,1,8.6375,7.5,9.925,44,2580
0,1,13833,1,1,9.4125,6.8625,12.6375,44,2581
0,1,19372,1,1,9.1125,6.5625,12.375,44,2582
0,0,5231,0,1,10.3125,7.5875,13.725,44,2583
0,0,662614,1,0,7.8,6.1375,9.725,44,2584
0,0,20097,0,0,10.2625,7.6875,13.475,44,2585
0,0,2444,0,1,9.6375,6.9125,13.025,44,2586
0,1,9996,1,1,9.275,6.65,12.625,44,2587
0,0,3677,0,0,10.725,7.7625,14.4,44,2588
0,0,11782,0,1,9.225,6.5875,12.5625,44,2589
0,1,18583,0,1,10.7,8.25,13.7625,44,2590
0,0,137130,1,0,9.05,7.25,11.1875,44,2591
0,1,2002,0,1,9.625,6.85,13.1125,44,2592
0,0,800647,1,1,7.85,6.55,9.3375,44,2593
0,0,149610,0,0,8.6,6.45,11.2375,44,2594
0,1,37890,1,1,8.5875,6.2625,11.4875,44,2595
0,1,17866,0,1,11.1,8.475,14.3125,44,2596
0,0,33915,0,0,9.75,7.25,12.7875,44,2597
0,0,24554,0,0,10.4875,7.8125,13.8125,44,2598
0,0,3974,0,0,10.825,7.8,14.525,44,2599
0,1,6446,1,1,10.625,7.725,14.25,44,2600
0,1,1336,0,1,11.075,7.8625,15.1125,44,2601
0,0,585375,1,0,8.1,6.75,9.6,44,2602
0,0,10605,1,0,9.9,7.25,13.2625,44,2603
0,0,19816,0,0,10.275,7.7875,13.3625,44,2604
0,1,17217,1,1,8.125,5.8125,11.0625,44,2605
0,0,17526,0,0,8.7,6.35,11.6875,44,2606
0,0,291309,1,0,9.8,7.7,12.3125,44,2607
0,1,6461,1,1,9,6.4375,12.225,44,2608
0,0,24837,0,0,10.45,7.7625,13.725,44,2609
0,0,1226,0,0,9.5375,6.4125,13.45,44,2610
0,0,7210,0,0,10.2375,7.425,13.65,44,2611
0,0,19807,1,1,10.1,7.5,13.3,44,2612
0,0,22535,1,1,10.4875,7.875,13.7,44,2613
0,0,120877,1,0,9.575,7.3625,12.25,44,2614
0,0,121730,1,0,10.2875,8.45,12.4125,44,2615
0,0,26604,0,1,10.3875,7.8875,13.4625,44,2616
0,0,131533,1,0,8.7375,6.6625,11.275,44,2617
0,0,36273,1,1,9.1875,6.9375,12.0125,44,2618
0,1,3353,0,1,11.05,8.0625,14.725,44,2619
0,0,8517,0,0,10.8375,7.9375,14.5,44,2620
0,0,5613,0,0,9.4375,6.675,12.85,44,2621
0,1,4139,0,1,10.5625,7.6625,14.15,44,2622
0,0,54635,0,0,10.2375,7.6375,13.45,44,2623
0,0,4092459,1,1,8.125,7.225,9.1,44,2624
0,0,65631,0,0,10.7375,8.45,13.4125,44,2625
0,0,6062,0,0,9.3125,6.7,12.625,44,2626
0,1,5899,1,1,11.1125,8.1375,14.75,44,2627
0,0,157107,0,0,7.0375,5.2625,9.1875,44,2628
0,0,3807,0,0,9.5875,6.7875,13.175,44,2629
0,0,78532,0,0,9.7,7.45,12.4375,44,2630
0,1,774769,1,1,8.875,7.1,11,44,2631
0,0,35089,0,0,9.8625,7.425,12.875,44,2632
0,0,22935,0,0,8.75,6.5,11.55,44,2633
0,0,51182,0,0,10.15,7.6375,13.2,44,2634
0,0,35161,0,0,10.2875,7.775,13.45,44,2635
0,0,23732,0,1,11.2875,8.8125,14.25,44,2636
0,0,35012,1,1,9.25,6.8,12.2625,44,2637
0,1,3476,0,1,9.475,6.7125,12.925,44,2638
0,0,86129,0,1,9.7125,7.3,12.6625,44,2639
0,0,22150,1,0,10.6375,7.8625,14.125,44,2640
0,0,1599,0,0,9.6625,6.6875,13.4375,44,2641
0,1,9044,0,1,9.3875,6.825,12.5875,44,2642
0,0,14075,0,0,10.3625,7.6375,13.8375,44,2643
0,0,35710,0,1,10.8125,8.275,13.9125,44,2644
0,0,2342,0,0,10.5875,7.5875,14.225,44,2645
1,0,252273,1,0,11.725,9.475,14.2875,44,2646
0,0,5300,1,1,9.6875,6.8125,13.3125,44,2647
0,1,40838,1,1,8.8125,6.3125,11.9875,44,2648
0,0,150934,0,0,9.975,7.6125,12.825,44,2649
0,0,20202,0,0,9.1625,6.725,12.275,44,2650
0,0,14824,0,1,8.625,6.2625,11.6125,44,2651
0,0,103350,0,0,8.9,6.6375,11.725,44,2652
0,0,33410,0,0,8.7375,6.4125,11.6,44,2653
0,0,416,0,0,9.35,5.7875,13.7875,44,2654
0,0,808,0,0,11.4875,7.85,15.975,44,2655
0,0,49625,0,1,10.825,8.2125,13.8875,44,2656
0,0,4607,1,1,10.5625,7.5375,14.25,44,2657
0,0,286,0,0,9.1125,5.275,13.875,44,2658
0,1,3598,1,1,10.8,7.8875,14.5125,44,2659
0,0,32061,1,1,8.275,6.05,11.2,44,2660
0,0,3719,0,0,11.2625,8.2125,14.9625,44,2661
0,1,6886,0,1,8.475,6,11.675,44,2662
0,0,49793,1,0,10.7625,8.2875,13.7875,44,2663
0,0,13977,0,1,9.7375,7.15,12.925,44,2664
0,0,19677,0,0,9.1125,6.6875,12.175,44,2665
0,0,19263,0,0,11.2,8.35,14.7375,44,2666
0,0,16612,0,0,10.225,7.675,13.425,44,2667
0,0,16801,0,0,11.1375,8.4125,14.45,44,2668
0,0,75643,0,0,9.375,7.0375,12.3125,44,2669
0,0,23384,0,1,10.3625,7.825,13.3625,44,2670
0,0,3302,0,0,9.575,6.7375,13.1625,44,2671
0,0,11531,0,1,10.0125,7.275,13.475,44,2672
0,1,19301,0,1,11.575,8.625,15.175,44,2673
0,0,82,0,0,10.3625,4.1875,18.7,44,2674
0,0,278831,1,0,7.95,6.725,9.35,44,2675
0,0,5915,0,1,10.0125,7.2625,13.4625,44,2676
0,1,13664,0,1,9.4,7,12.4,44,2677
1,0,10546,0,1,12.125,9.3625,15.525,44,2678
0,0,4799,0,1,9.0875,6.4,12.45,44,2679
0,0,4012,0,1,10.575,7.6125,14.35,44,2680
0,0,36702,0,1,10.5625,8.025,13.775,44,2681
0,1,54258,1,1,8.8875,6.6125,11.825,44,2682
0,0,8283,0,0,10.4125,7.5375,13.9375,44,2683
0,0,234906,1,0,9.45,7.4625,11.75,44,2684
0,0,707,0,0,10.725,7.4125,14.8875,44,2685
0,0,46006,0,0,8.9875,6.5625,12.025,44,2686
0,0,2242,0,0,11.0375,7.825,14.9375,44,2687
0,0,136872,1,0,8.875,7.0875,10.9875,44,2688
0,1,24757,0,1,10.9625,8.175,14.425,44,2689
0,0,4936,0,1,10.7375,7.7,14.4375,44,2690
0,1,9403,1,1,9.4125,6.85,12.6125,44,2691
0,0,19719,0,0,10.2625,7.5,13.7,44,2692
0,0,455746,1,0,8.0375,6.2875,10.0875,44,2693
0,0,21904,1,0,8.5,6.175,11.5,44,2694
1,0,12934,0,0,12.6,9.625,16.2875,44,2695
0,0,1210,0,1,11.575,8.15,15.7375,44,2696
0,0,64524,0,1,9.0625,6.875,11.7375,44,2697
0,0,47735,0,1,9.9625,7.6125,12.9125,44,2698
0,1,14445,0,1,10.925,8.3,14.2125,44,2699
0,0,15216,1,0,10.2875,7.5375,13.6875,44,2700
0,0,340223,1,0,9.5125,7.375,12.1,44,2701
0,0,10223,1,0,8.2625,5.8625,11.2875,44,2702
0,0,2052,0,0,9.7625,6.7375,13.5625,44,2703
0,0,81837,1,0,9.7625,7.4125,12.6125,44,2704
0,0,28111,1,0,9.85,7.225,13.075,44,2705
0,0,23796,0,0,10.8125,8.2125,14.0125,44,2706
0,0,116927,0,0,9.525,7.175,12.3875,44,2707
0,1,10269,1,1,9.0375,6.5125,12.1875,44,2708
0,0,15507,1,1,8.975,6.675,11.7625,44,2709
0,0,45413,0,1,10.8,8.3,13.85,44,2710
0,0,121073,1,1,9.025,7.175,11.2125,44,2711
0,1,7818,1,1,9.475,6.8875,12.675,44,2712
0,0,10914,0,0,10.1,7.35,13.4625,44,2713
0,0,120725,1,0,8.3,6.5625,10.3625,44,2714
0,0,3367,0,0,9.2375,6.5,12.6625,44,2715
0,1,3309,0,1,10.9875,7.8875,14.8375,44,2716
0,1,12860,0,1,11.575,8.8375,15.025,44,2717
0,1,13783,1,1,9.475,6.9,12.825,44,2718
0,0,7383,0,1,10.5875,7.8,14.1375,44,2719
0,0,929,0,0,9.9125,6.55,14.1375,44,2720
0,0,16622,0,1,11.2,8.475,14.5125,44,2721
0,0,78337,1,0,8,5.8875,10.7375,44,2722
0,0,10501,1,1,10.4625,7.6125,14.0375,44,2723
0,0,53330,0,0,10.525,8.15,13.4125,44,2724
1,1,10834,0,1,11.925,8.9875,15.625,44,2725
1,1,8865,0,1,12.425,9.5125,15.975,44,2726
0,0,26384,0,1,10.6,7.9375,13.975,44,2727
0,0,64804,1,0,9.5625,7,12.725,44,2728
0,1,6131,1,1,10.075,7.2375,13.5625,44,2729
0,0,3461,0,0,9.625,6.775,13.175,44,2730
0,0,16921,0,1,8.75,6.575,11.3875,44,2731
0,0,3378,0,0,9.9,7.0375,13.5625,44,2732
0,1,25448,0,1,10.6125,8.05,13.8125,44,2733
0,0,3034,0,0,9.075,6.325,12.5375,44,2734
0,0,209714,1,0,9.3625,7.925,10.9875,44,2735
0,0,8490,0,0,9.475,6.75,12.8875,44,2736
0,1,60968,1,1,8.3,5.9,11.3375,44,2737
0,0,9630,1,0,9.7875,7.1375,13.1375,44,2738
0,1,1143,0,1,9.725,6.6,13.6125,44,2739
0,0,1490,0,0,11.35,8.0125,15.3875,44,2740
0,0,4128,1,0,9.15,6.425,12.6125,44,2741
0,0,7854,0,0,9.9875,7.3,13.325,44,2742
0,0,1809034,1,0,8.25,7.2,9.3875,44,2743
0,0,131506,1,1,9.2375,7.1,11.775,44,2744
0,1,984,0,1,10.5,7.2125,14.4375,44,2745
0,1,12651,1,1,9.8,7.225,12.925,44,2746
0,1,1641,0,1,10.8125,7.5625,14.775,44,2747
0,0,32334,1,1,8.6875,6.5,11.425,44,2748
0,0,110224,1,0,9.225,6.9875,11.925,44,2749
0,0,1024266,1,0,6.4625,5.55,7.475,44,2750
1,0,14585,0,1,11.6375,8.75,15.1125,44,2751
0,1,21766,0,1,10.2875,7.75,13.375,44,2752
0,0,39309,0,0,10.7,8.1,13.8375,44,2753
0,0,3355,0,1,10.1375,7.175,13.8125,44,2754
0,1,26405,1,1,9.35,6.725,12.6625,44,2755
0,1,48879,1,1,9.725,7.675,12.1875,44,2756
0,0,52579,1,0,10.0625,7.5875,13.075,44,2757
0,0,86793,1,0,9.775,7.3625,12.75,44,2758
0,0,67861,0,1,8.3875,6.3625,10.9375,44,2759
0,0,43205,0,1,9.325,7.025,12.2125,44,2760
0,0,10658,1,1,9.625,6.9875,12.9625,44,2761
0,0,33718,0,1,10.6875,8.1375,13.8125,44,2762
0,0,250304,1,1,8.4,6.275,11.0125,44,2763
0,0,41280,0,1,10.4625,7.925,13.65,44,2764
0,0,5410,0,1,10.7,7.7,14.475,44,2765
0,0,131500,1,0,10.075,8.3125,12.1375,44,2766
0,0,13535,1,1,10.0875,7.4875,13.2875,44,2767
0,1,22134,1,1,8.5375,6.0875,11.7125,44,2768
0,0,422679,1,0,7.35,6,8.875,44,2769
0,0,42918,0,0,9.2625,6.75,12.3625,44,2770
0,0,7110,1,0,9.4125,6.775,12.85,44,2771
0,0,59127,0,0,8.35,6.1125,11.1375,44,2772
0,0,41964,0,0,11.0875,8.4625,14.2875,44,2773
0,1,7879,1,1,9.0125,6.4125,12.3125,44,2774
0,1,18550,1,1,10.4375,7.7,13.875,44,2775
0,1,14018,1,1,8.3375,5.925,11.3,44,2776
0,1,11677,0,1,8.625,6.1,11.8125,44,2777
0,1,6629,0,1,7.5625,5.3125,10.375,45,2778
0,0,49975,1,0,7.0375,5.4625,8.8875,45,2779
0,0,112656,1,0,5.55,4.4375,6.8375,45,2780
0,0,21403,0,0,8.45,6.6875,10.525,45,2781
0,0,1059,0,0,8.1375,5.375,11.575,45,2782
0,0,306479,1,0,5.8,4.9625,6.775,45,2783
0,0,18607,0,0,8.3,6.475,10.4875,45,2784
0,0,10976,0,0,7.9125,5.9375,10.375,45,2785
0,0,5172,0,1,8.3875,5.8875,11.4625,45,2786
0,0,9225,1,0,7.05,5.175,9.275,45,2787
0,1,46163,1,1,6.2125,4.6625,8.0875,45,2788
0,0,10246,1,0,6.75,4.8375,9.125,45,2789
0,1,7125,1,1,8.9,6.3875,12.075,45,2790
0,0,12503,0,0,7.9375,5.875,10.4625,45,2791
0,0,9469,0,0,6.725,4.75,9.2375,45,2792
0,1,1556,0,1,9.1875,6.25,12.7875,45,2793
0,0,2264,0,0,7.975,5.3875,11.2125,45,2794
0,0,1029655,1,0,6.3625,5.825,6.9125,45,2795
0,1,14746,0,1,8.8625,6.6375,11.6625,45,2796
0,0,27822,0,0,7.1,5.4875,9.05,45,2797
0,0,20802,0,1,7.9375,6.175,10.0125,45,2798
0,0,36324,0,0,3.8125,3,4.775,45,2799
0,0,58218,1,0,8.0875,6.775,9.575,45,2800
0,0,32588,1,0,8.075,6.525,9.875,45,2801
0,0,516564,1,0,5.3625,4.625,6.1625,45,2802
0,0,23530,1,0,5.3875,4.3875,6.525,45,2803
0,0,138115,1,0,7.25,5.925,8.7625,45,2804
0,0,2778,0,0,8.2375,5.725,11.425,45,2805
0,0,231236,1,0,7.15,6.1375,8.2375,45,2806
0,0,36821,0,0,6.2875,5.25,7.4625,46,2807
0,0,37125,0,0,7.925,6.7125,9.3,46,2808
0,0,31227,0,1,7.6375,6.3875,9.0375,46,2809
0,0,156545,1,0,5.25,4.675,5.8375,46,2810
0,0,6306,0,1,7.8625,6.0125,10.0875,46,2811
0,0,47746,0,0,7.475,6.3625,8.7,46,2812
0,0,6970,0,0,6.3625,4.7875,8.275,46,2813
0,0,24475,0,0,6.7875,5.5125,8.2125,46,2814
0,0,28936,0,0,7.1,5.8875,8.3875,46,2815
0,0,27231,0,1,7.5875,6.2625,9.05,46,2816
0,0,61642,0,0,7.9375,6.9375,9.05,46,2817
0,0,59534,0,0,7.2125,6.25,8.275,46,2818
0,0,44513,0,0,6.6625,5.6625,7.775,46,2819
0,0,56670,0,0,7.0125,6.05,8.05,46,2820
0,0,33164,0,1,11.275,9.2625,13.55,47,2821
0,0,98970,0,0,8.6125,6.7625,10.775,47,2822
0,0,139966,1,0,,,,47,2823
0,0,16250,0,1,10.4375,7.775,13.7,47,2824
0,1,12690,0,1,10.725,8.2625,13.6875,47,2825
1,0,32353,0,1,11.625,8.9375,14.875,47,2826
0,0,14973,0,1,11,8.3375,14.2,47,2827
0,0,207627,1,0,6.1125,4.9,7.4875,47,2828
0,0,73750,0,0,8.7375,6.6875,11.225,47,2829
0,1,4731,0,1,10.5125,7.6875,14,47,2830
0,0,68676,0,0,9,6.875,11.6375,47,2831
1,1,6222,1,1,11.8125,8.9375,15.225,47,2832
0,1,6824,0,1,10.1625,7.375,13.6625,47,2833
0,0,33148,0,0,9.7875,7.3,12.8125,47,2834
0,1,17835,1,1,,,,47,2835
1,0,17434,0,1,11.9375,9.375,14.95,47,2836
1,0,24098,0,1,11.6,8.6125,15.2625,47,2837
0,1,17146,0,1,11.35,8.8375,14.4125,47,2838
0,1,6650,1,1,,,,47,2839
0,0,54842,0,1,9.7375,7.5125,12.475,47,2840
0,0,28545,0,0,10.3625,8,13.225,47,2841
0,0,30042,0,1,10.45,7.7625,13.725,47,2842
1,0,7256,0,1,13.2375,10.2625,16.725,47,2843
0,1,12586,0,1,11.475,8.9125,14.4625,47,2844
0,0,43475,1,1,,,,47,2845
0,0,222209,1,0,,,,47,2846
0,0,316236,1,0,8.525,6.9,10.3625,47,2847
0,0,14034,0,0,9.975,7.3625,13.3,47,2848
0,0,17411,1,1,,,,47,2849
0,1,5961,1,1,,,,47,2850
0,0,5190,0,0,9.35,6.6625,12.725,47,2851
0,0,46689,0,0,9.0125,6.925,11.5125,47,2852
0,1,10052,0,1,11.5375,8.925,14.65,47,2853
0,0,43055,1,1,,,,47,2854
0,0,15903,0,1,9.85,7.2375,13.0375,47,2855
0,0,28001,0,1,11.45,8.925,14.5,47,2856
0,0,5927,1,1,,,,47,2857
1,1,11151,0,1,12.075,9.3625,15.3875,47,2858
0,0,1081726,1,0,7.1,5.8,8.525,47,2859
0,0,22565,1,0,8.85,6.725,11.4875,47,2860
0,0,12332,1,0,,,,47,2861
0,0,65203,0,0,8.9125,6.8625,11.325,47,2862
0,1,15279,0,1,9.95,7.35,13.2,47,2863
0,0,25691,0,0,9.6375,7.3,12.4875,47,2864
0,0,56159,0,1,10.0375,7.6875,12.8625,47,2865
1,1,8582,1,1,12.0625,9.4,15.275,47,2866
0,0,78305,0,0,8.6625,6.5625,11.125,47,2867
0,0,24286,1,1,,,,47,2868
0,0,7042,1,1,,,,47,2869
0,0,17286,0,1,10.7125,7.925,14.2375,47,2870
0,0,36858,0,0,9.875,7.5375,12.6875,47,2871
0,0,21717,0,0,9.575,7.3375,12.2625,47,2872
0,0,15533,0,1,10.7125,7.9125,14.125,47,2873
0,0,18403,0,0,8.6875,6.325,11.7,47,2874
0,0,12243,0,1,11.0625,8.5125,14.1625,47,2875
1,1,36241,0,1,13.2375,10.7125,16.1,47,2876
0,0,137436,1,1,,,,47,2877
0,0,99863,1,0,8.65,6.85,10.7125,47,2878
0,0,48914,1,1,,,,47,2879
0,0,306935,1,0,8.925,7.35,10.7375,47,2880
0,1,54151,0,1,11.5,9.2,14.1375,47,2881
0,1,2321,0,1,10.9875,7.775,14.9875,47,2882
